,EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,HOMEDESCRIPTION,NEUTRALDESCRIPTION,PCTIMESTRING,PERIOD,PERSON1TYPE,PERSON2TYPE,PERSON3TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ABBREVIATION,PLAYER1_TEAM_CITY,PLAYER1_TEAM_ID,PLAYER1_TEAM_NICKNAME,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ABBREVIATION,PLAYER2_TEAM_CITY,PLAYER2_TEAM_ID,PLAYER2_TEAM_NICKNAME,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ABBREVIATION,PLAYER3_TEAM_CITY,PLAYER3_TEAM_ID,PLAYER3_TEAM_NICKNAME,SCORE,SCOREMARGIN,VISITORDESCRIPTION,WCTIMESTRING
123,12,3,142,21500477,Biyombo Free Throw 2 of 2 (5 PTS),,10:32,2,4,0,0,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,27 - 31,4,,8:11 PM
124,102,2,144,21500477,,,10:19,2,5,0,0,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,MISS Sessions 9' Driving Floating Bank Jump Shot,8:11 PM
125,0,4,145,21500477,Biyombo REBOUND (Off:3 Def:2),,10:18,2,4,0,0,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:11 PM
126,1,2,146,21500477,MISS Patterson  3PT Jump Shot,,10:07,2,4,0,0,202335,Patrick Patterson,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:12 PM
127,0,4,147,21500477,Biyombo REBOUND (Off:4 Def:2),,10:06,2,4,0,0,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:12 PM
128,2,6,148,21500477,,,10:06,2,5,4,1,204067,Jarell Eddie,WAS,Washington,1610612764,Wizards,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,,,Eddie S.FOUL (P2.T3) (P.Fraher),8:12 PM
129,1,9,149,21500477,,,10:06,2,3,0,0,1610612764,,,,,,0,,,,,,0,,,,,,,,Wizards Timeout: Regular (Reg.2 Short 0),8:12 PM
130,0,8,151,21500477,,,10:06,2,5,5,0,203490,Otto Porter,WAS,Washington,1610612764,Wizards,201162,Jared Dudley,WAS,Washington,1610612764,Wizards,0,,,,,,,,SUB: Dudley FOR Porter Jr.,8:14 PM
131,11,3,153,21500477,Biyombo Free Throw 1 of 2 (6 PTS),,10:06,2,4,0,0,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,27 - 32,5,,8:14 PM
132,12,3,155,21500477,MISS Biyombo Free Throw 2 of 2,,10:06,2,4,0,0,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:15 PM
133,0,4,157,21500477,RAPTORS Rebound,,10:04,2,2,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,,8:15 PM
134,1,2,158,21500477,MISS Patterson 24' 3PT Jump Shot,,9:55,2,4,0,0,202335,Patrick Patterson,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:15 PM
135,0,4,159,21500477,,,9:54,2,5,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,Wall REBOUND (Off:0 Def:2),8:15 PM
136,42,2,160,21500477,,,9:47,2,5,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,MISS Wall 2' Driving Layup,8:16 PM
137,0,4,161,21500477,Patterson REBOUND (Off:0 Def:1),,9:46,2,4,0,0,202335,Patrick Patterson,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:16 PM
138,40,5,162,21500477,Ross Out of Bounds Lost Ball Turnover (P1.T6),,9:43,2,4,0,1,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:16 PM
139,66,2,163,21500477,,,9:30,2,5,0,0,204067,Jarell Eddie,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,MISS Eddie 25' 3PT Jump Bank Shot,8:16 PM
140,0,4,164,21500477,Biyombo REBOUND (Off:4 Def:3),,9:30,2,4,0,0,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:16 PM
141,4,6,165,21500477,Joseph OFF.Foul (P1) (D.Guthrie),,9:24,2,4,5,1,202709,Cory Joseph,TOR,Toronto,1610612761,Raptors,204067,Jarell Eddie,WAS,Washington,1610612764,Wizards,0,,,,,,,,,8:16 PM
142,5,5,166,21500477,Joseph Foul Turnover (P1.T7),,9:24,2,4,0,1,202709,Cory Joseph,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:16 PM
143,0,8,167,21500477,,,9:24,2,5,5,0,2743,Kris Humphries,WAS,Washington,1610612764,Wizards,101162,Marcin Gortat,WAS,Washington,1610612764,Wizards,0,,,,,,,,SUB: Gortat FOR Humphries,8:16 PM
144,79,2,168,21500477,,,9:09,2,5,0,0,201162,Jared Dudley,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,MISS Dudley 20' Pullup Jump Shot,8:17 PM
145,0,4,169,21500477,Biyombo REBOUND (Off:4 Def:4),,9:09,2,4,0,0,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:17 PM
146,42,2,170,21500477,MISS Joseph 2' Driving Layup,,8:55,2,4,0,5,202709,Cory Joseph,TOR,Toronto,1610612761,Raptors,0,,,,,,101162,Marcin Gortat,WAS,Washington,1610612764,Wizards,,,Gortat BLOCK (1 BLK),8:17 PM
147,0,4,171,21500477,,,8:53,2,5,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,Wall REBOUND (Off:0 Def:3),8:17 PM
148,101,2,173,21500477,,,8:42,2,5,0,0,204067,Jarell Eddie,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,MISS Eddie 13' Driving Floating Jump Shot,8:17 PM
149,0,4,174,21500477,Biyombo REBOUND (Off:4 Def:5),,8:41,2,4,0,0,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:17 PM
150,79,1,175,21500477,Ross 17' Pullup Jump Shot (4 PTS),,8:28,2,4,0,0,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,27 - 34,7,,8:18 PM
151,3,2,177,21500477,,,8:05,2,5,0,0,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,MISS Sessions 8' Hook Shot,8:18 PM
152,0,4,178,21500477,,,8:05,2,5,0,0,101162,Marcin Gortat,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,Gortat REBOUND (Off:1 Def:2),8:18 PM
153,79,1,179,21500477,,,7:57,2,5,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,29 - 34,5,Wall 19' Pullup Jump Shot (10 PTS),8:18 PM
154,0,8,181,21500477,SUB: Carroll FOR Joseph,,7:43,2,4,4,0,202709,Cory Joseph,TOR,Toronto,1610612761,Raptors,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,8:19 PM
155,1,2,182,21500477,MISS Lowry 25' 3PT Jump Shot,,7:34,2,4,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:19 PM
156,0,4,183,21500477,Ross REBOUND (Off:1 Def:1),,7:33,2,4,0,0,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:19 PM
157,1,2,184,21500477,MISS Carroll  3PT Jump Shot,,7:24,2,4,0,0,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:19 PM
158,0,4,185,21500477,,,7:23,2,5,0,0,204067,Jarell Eddie,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,Eddie REBOUND (Off:0 Def:1),8:19 PM
